MFCC特征形状: (101, 20)

MFCC特征完整数据:
-0.3530	-0.7754	0.1175	0.6089	0.3494	0.8713	1.1819	1.1489	0.5591	-0.0304	-1.2600	-1.4198	-0.7121	-0.1727	0.1242	0.6308	0.3887	-0.4218	-0.3701	-0.0733
-0.5123	-0.6839	0.5126	0.5020	0.1255	1.1198	0.8226	-0.6633	-0.7646	0.0590	-0.0706	0.1318	0.0426	-0.9032	-0.0819	0.2159	-0.1497	0.7179	0.8486	0.6938
-0.2322	0.2955	0.8745	0.6798	0.6805	0.1328	0.1140	0.3753	-0.4780	-0.3789	-0.6523	-0.7251	0.1510	0.1242	-0.1478	-0.1854	0.0769	0.6739	-0.4986	-1.1481
-0.2809	-0.1339	0.6339	1.2065	1.0009	-0.5504	0.0916	0.2358	-1.2350	-1.4136	-1.3187	-0.3455	1.0409	0.8107	-0.1049	-0.6024	-0.0095	0.8579	-0.8199	-1.8474
-0.3138	-0.1637	0.7562	0.9169	-0.1259	0.0822	1.0569	0.6473	-0.3804	-0.3464	-1.2367	-0.7292	0.9403	0.6309	-0.3426	-0.5535	-1.1095	0.2681	1.2040	0.1392
-0.2900	-0.1099	0.7103	0.7394	-0.1755	-0.2813	0.3858	0.4480	-0.2492	-0.5027	-0.4659	0.5601	1.0298	-0.1540	-0.4986	-0.2652	-0.4566	-0.2135	-0.4359	-0.5137
-0.1986	-0.3511	0.3361	0.4639	-0.9744	0.0046	0.7344	0.1650	0.3847	0.1537	-0.5005	0.0828	0.4068	0.9569	1.3116	0.3894	0.3078	1.5573	1.1320	0.3738
-0.5319	-0.7883	0.6107	0.9838	0.1589	0.6728	0.7743	0.2171	0.1578	0.5106	-0.0229	0.1364	0.7533	-0.3966	-1.3556	-0.4389	0.0520	-0.2782	-0.0386	0.4060
-0.3763	-0.3686	0.6018	0.2976	-1.0754	-0.2273	0.6429	0.4313	0.7053	1.9052	1.0933	-0.3800	-0.2246	-0.8279	-0.8506	0.8164	0.7485	0.0798	0.0989	-0.5427
0.6348	1.0896	-0.0730	-0.5588	-2.8992	-2.5835	-0.1569	2.0474	3.6211	2.1202	-1.3412	-2.3290	-1.4480	1.4982	1.1022	-1.3076	0.4194	1.4906	0.2688	-0.8413
1.1779	1.0330	-1.0886	-0.2963	-1.8976	-1.0488	-0.6614	-0.3584	3.7805	3.4921	1.0228	-1.3392	-3.6531	-1.4339	0.5831	0.3286	1.6520	0.8843	0.4533	-0.4820
1.1680	0.7851	-1.6235	-0.5704	-0.3269	-0.7527	-1.1817	-0.8698	1.9864	1.8468	2.2196	1.8331	-0.4354	-1.0615	-1.2245	0.5291	1.7428	-2.2631	-1.6670	1.1283
1.3720	1.1193	-1.1086	1.3893	0.6042	-0.6450	-0.9385	-1.2034	1.4838	0.5045	1.3008	2.6647	0.3950	-1.5642	-2.3880	0.3320	2.8807	-1.9617	-3.0134	-0.3405
1.5550	0.9858	-1.4146	1.7253	-0.2602	-0.6515	1.0741	-0.2176	1.0083	0.2301	1.5020	3.5389	1.6786	-1.1300	-3.6696	-1.0398	2.5905	-1.9954	-2.6950	-0.0977
1.4378	0.7276	-1.5493	1.9502	1.1244	-0.6865	-0.5721	-2.7415	-0.4572	-0.6306	0.8716	3.3366	0.4398	-3.9478	-4.1419	-0.3516	2.1784	-2.3779	-2.6563	0.9732
1.2966	1.0704	-1.3464	0.3261	0.0952	-0.5752	-0.7018	-1.2548	0.7701	-0.0899	0.9660	2.5513	-0.4728	-3.5216	-2.4389	0.4181	0.5877	-3.6228	-2.2618	0.8788
1.1186	0.7739	-1.2938	0.6047	0.4161	-0.9363	-0.1511	-0.0072	1.2943	1.4346	2.4561	2.3135	-0.6360	-2.4373	-0.6292	2.1143	1.0628	-2.2294	0.0824	2.2422
1.1229	0.7144	-1.5567	-0.4142	-0.4746	-1.1074	-0.7772	-0.3183	0.7785	-0.2780	1.4261	1.9472	-0.2933	0.0141	-0.0832	0.0350	0.4064	-1.9914	-0.1485	2.4148
0.8710	0.3938	-1.2806	0.2145	0.4260	-0.7338	-0.8995	-1.2756	0.0131	0.6697	2.6892	1.6724	-1.2965	-1.9016	-0.8517	1.0304	0.2605	-2.5399	0.7301	2.7957
0.9741	0.9897	-1.0357	-0.0737	0.6635	0.3691	0.6112	0.6396	1.2887	1.1654	0.4153	-0.0780	-0.7417	-0.8047	-0.2459	0.2883	-0.5110	-1.2145	0.9497	1.5141
0.4860	0.6759	-0.5478	-0.6699	0.2238	-0.1215	-0.4020	0.8242	1.9443	1.7200	0.7235	-0.3602	-1.1103	-0.2273	0.3444	-0.3931	0.7378	1.4356	0.6673	-0.2210
0.5225	0.4370	-0.6543	-0.0157	0.6245	0.2725	-0.2719	0.0667	1.9350	1.7653	-0.6795	-1.5795	-0.9044	0.5625	0.8847	0.9756	1.2318	0.7383	0.3779	-0.7364
0.2288	0.3849	-0.1625	-0.5071	-0.7068	-0.2685	-0.2849	-0.6766	0.4824	0.9230	-0.5568	-1.4317	-0.8542	0.5536	0.4485	-0.5678	0.5789	1.1421	-0.2870	-1.3438
-0.2955	-0.1989	0.6083	0.4739	-0.5081	0.1235	0.2509	-0.6798	0.0969	0.9026	-0.4700	-0.4574	0.5828	0.2995	0.2129	0.0364	-0.1185	1.1749	0.5331	-0.9232
-0.2368	-0.1187	0.6458	1.2512	1.1828	0.4350	0.0669	0.3300	0.2408	0.3040	0.2670	0.1190	0.1156	0.2142	0.6566	0.7232	0.2538	0.8422	0.7719	-0.5554
-0.2609	-0.5602	-0.1662	-0.5200	-0.6148	-0.9868	-0.8614	0.2864	0.6111	0.0740	0.2374	0.6389	0.4343	-0.3568	-0.8465	-0.7178	-0.8166	-0.9780	-0.5388	-0.9095
-0.0781	-0.2398	-0.0516	0.3725	0.2901	-0.1480	0.8725	0.6061	-0.5691	0.1683	0.5940	0.5214	0.8524	-0.0636	-0.8391	-0.6249	0.2892	1.4929	0.3009	-1.3064
0.8978	0.6818	-1.1843	-0.5694	0.1392	1.1980	0.1519	-0.1781	1.5748	0.5188	-0.5472	-1.3644	-2.0861	1.1079	1.0888	-1.7045	0.1488	1.4606	0.4746	-1.3648
0.9829	0.8527	-1.0087	-0.2687	-0.4615	0.8977	0.0631	-1.6617	0.8749	1.6168	0.8052	-1.1906	-1.7033	2.0664	0.9034	-2.5577	-0.3200	2.0533	2.2745	-0.2232
1.5384	1.0816	-1.7411	0.3019	-0.7929	-0.7547	0.1688	-1.8139	1.0036	1.4383	-0.5540	-1.5939	-2.1838	0.4183	0.6206	-2.6196	-1.6517	0.7270	1.1541	-0.9150
1.5837	0.7409	-2.2825	0.5889	1.4023	0.8323	0.6716	-0.4903	1.4294	0.6991	-0.3052	-0.7132	-2.3510	-0.4240	0.3664	-2.7933	-2.9163	-0.3746	2.4507	1.9446
1.2240	-0.0573	-2.1514	1.2590	1.1312	-0.1077	0.7316	-0.4495	0.8820	0.8036	0.6606	-0.4491	-2.5923	-0.4713	0.8301	-1.1052	-1.5006	-0.6023	2.5822	2.7393
1.3599	0.5438	-1.7491	1.0727	1.1361	1.8472	1.1704	-0.4391	2.2929	2.1564	1.3351	0.0874	-2.5589	-0.7805	1.2303	-0.5705	-2.0675	-1.0042	2.1458	1.2746
1.2888	0.8936	-1.7576	-0.5583	-0.2105	0.4639	0.7952	0.0164	1.0429	0.8123	0.7462	-0.5156	-1.9334	1.0836	1.7606	-0.4932	-0.3990	0.2461	1.4999	0.7095
1.1499	0.6538	-1.5219	-0.0756	-0.1553	0.9730	0.6848	-1.5302	0.1442	0.8108	1.3315	0.1630	-1.4590	1.3529	1.9182	-0.4630	-0.6505	0.5424	2.5035	1.1284
0.9560	0.5628	-1.1031	0.5753	0.6972	1.8768	1.3961	-0.8923	0.5162	1.3756	2.0611	1.5867	-0.5917	-0.0810	0.6091	-1.4119	-1.8378	-0.2675	1.8576	1.1839
0.5856	0.3361	-0.8099	0.2341	0.8866	0.9817	-0.0192	-1.5906	0.6792	1.1903	-0.5033	-0.2026	-0.3583	-0.0796	0.8739	-1.0589	-1.8101	-0.0646	0.6319	0.6260
0.5472	0.3791	-0.3196	1.5126	1.0007	-0.5986	-0.5634	-1.0648	0.6847	1.0491	0.3143	0.2087	-0.6039	-0.6665	-0.0863	-0.7688	-0.5315	-0.1841	0.0099	0.4245
0.3379	-0.0201	-0.3762	0.6181	-1.1210	-0.7175	1.1642	-0.1714	-0.4958	-0.4183	-0.2637	0.6210	0.8670	1.7588	1.0226	-1.2851	-1.3653	-0.3863	0.3203	0.4194
0.0845	-0.0159	-0.1814	0.1164	-0.0489	-0.7883	-0.5513	-1.2961	-0.9904	0.2967	0.5109	-0.3105	-0.0876	-0.4474	-0.8965	0.7916	1.1821	-0.7528	-1.0711	-0.4177
-0.2056	-0.4173	0.0882	0.7440	1.4651	0.7806	0.3743	1.0513	0.1896	-0.5764	-0.2764	0.2432	0.6757	0.6376	-0.1677	0.0795	0.0996	-0.3977	0.2133	0.4635
-0.3610	-0.2412	0.6373	0.6479	0.0599	-0.7175	0.2734	1.2607	-0.4245	-0.6436	-0.0304	-0.5799	0.1690	0.9145	-1.0993	-2.0133	-0.5139	-0.0420	-0.2669	-0.5688
0.2264	-0.0917	-0.2866	0.9288	0.1707	-0.2696	0.8001	-0.1950	-0.0024	0.3878	-0.6942	-0.6477	-0.5595	-0.3769	0.6565	0.4511	0.1014	-0.3509	-0.8512	0.0365
0.6950	0.4749	-0.7661	1.0401	0.8210	-0.9127	1.1161	0.3734	-0.5241	0.4831	0.3626	0.2061	0.4230	0.5830	1.3834	1.1547	-0.2115	-0.1466	-0.3222	-0.4462
0.4451	-0.1875	-1.1540	0.0920	0.0999	-1.4255	0.0599	-0.6175	-1.0241	0.1591	0.6870	-0.2604	-0.3957	0.7957	0.8281	-0.0401	-0.3311	-0.5382	-0.2319	0.2727
0.7573	0.3528	-1.1689	0.1259	0.3718	0.6943	1.9838	0.6279	-0.3308	-0.4518	-0.8089	-0.0017	0.5862	0.8788	-0.0590	-1.4772	-0.5448	0.3932	-0.4017	-0.3672
0.2332	-0.1097	0.0116	1.7528	-0.3120	-1.3835	0.4405	0.2074	0.6473	0.0692	-1.3035	-0.4016	0.3053	0.8847	0.8680	0.1524	-0.3205	-0.7563	-0.1873	0.2087
-0.1836	0.0333	0.3305	-0.0548	0.2259	0.7947	0.8823	0.3860	-0.2751	-0.1634	-1.0644	-0.4537	0.3203	-0.6064	0.6449	1.8332	0.2742	0.1531	0.6136	0.9121
-0.1294	-0.1194	0.1344	0.1515	0.1597	-0.1326	0.4226	1.2661	0.4555	-0.5647	-0.4763	1.0566	0.8787	-0.5925	-0.1823	0.2041	0.6938	1.0769	0.1733	0.6026
0.1017	-0.1631	-0.2703	0.1335	-0.6008	-0.5207	0.8155	1.2296	0.1679	-1.0049	-0.5485	0.5395	-0.0514	-0.7765	-0.6156	-0.1231	1.0539	1.0833	0.6219	0.5685
-0.0664	-0.0352	0.2150	0.6316	0.2505	-0.5622	0.5457	0.5414	-0.9645	-0.6289	0.1986	-0.2018	-0.5233	-0.9168	-1.1510	-0.8285	0.4995	0.5788	-0.2605	-0.1214
-0.0730	0.1103	0.3334	0.5569	0.3485	0.2373	1.1911	0.4364	-0.4964	0.1004	-1.2033	-0.8514	0.5075	-0.4073	0.0621	0.6033	-0.7784	-0.3756	0.2175	0.5556
-0.0104	0.0202	0.4061	1.1340	0.0297	0.0320	1.0821	0.6673	-0.0061	-0.4141	-0.7916	0.3756	0.8437	0.2052	0.4846	0.5791	-0.4239	-0.5894	-0.3518	-0.2858
-0.1489	-0.2460	0.4705	1.2743	0.2356	-0.0964	-0.0468	-0.9865	-0.8953	-0.9171	-0.6961	0.3585	0.9843	0.2181	-1.5336	-2.1478	-1.1339	-0.1559	0.4183	0.3575
-0.3015	-0.2384	0.7578	1.2621	0.8679	1.6978	1.2607	0.1794	-0.6199	-0.3329	0.9949	1.6878	1.5485	1.2182	0.2460	-0.6531	-1.3209	-1.7774	-1.3001	-0.8603
-0.3981	-0.6407	0.4575	1.2001	0.8280	0.1562	0.1509	0.2117	0.1311	0.4113	0.2987	-0.2821	-0.6430	-0.2725	0.8148	0.6965	0.0732	0.4889	-0.1307	-0.9274
-0.3808	-0.3599	0.7869	1.2446	-0.7876	-2.2739	0.2007	1.2832	-0.0430	0.4883	0.9806	0.0427	-0.1124	-0.0181	-0.0211	-0.0557	-0.3777	-0.5103	-0.2202	0.1569
-0.2299	0.0349	0.6614	0.3102	-0.8518	-0.3600	0.6012	0.1022	-0.1957	1.0862	1.0742	-0.0109	-0.2458	-0.4346	0.3283	0.5431	0.0428	1.0883	0.7726	-0.6081
